馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
駿馬為伍,11/17/24,186,3 80-60,田日 B 1000,好地,62,BT,119,1188,梁,文,4,- 10 9,5,5 3/4,0.56.76,舉步生風,英雄豪邁,連連有盈,0.55.83,146.0
綠色好威,11/17/24,186,3 80-60,田日 B 1000,好地,69,B1T,124,1132,澤,伍,12,- 7 5,10,10 1/4,0.57.46,舉步生風,英雄豪邁,連連有盈,0.55.83,10.0
星際快車,11/17/24,186,3 80-60,田日 B 1000,好地,74,,129,1102,麥,蔡,8,- 6 8,9,7 1/2,0.57.04,舉步生風,英雄豪邁,連連有盈,0.55.83,4.5
年少多好,11/17/24,186,3 80-60,田日 B 1000,好地,75,H-NT,130,1062,聲,廖,10,- 4 2,11,10 1/4,0.57.48,舉步生風,英雄豪邁,連連有盈,0.55.83,55.0
萬里飛至,11/17/24,186,3 80-60,田日 B 1000,好地,77,T,130,1125,周,賢,14,- 11 10,4,5 1/2,0.56.72,舉步生風,英雄豪邁,連連有盈,0.55.83,11.0
有鴻利,11/17/24,186,3 80-60,田日 B 1000,好地,61,V,114,1265,顯,姚,7,- 2 6,14,19,0.58.88,舉步生風,英雄豪邁,連連有盈,0.55.83,138.0
當家精神,11/17/24,186,3 80-60,田日 B 1000,好地,76,BT,121,1095,妮,韋,1,- 13 13,6,6 1/2,0.56.87,舉步生風,英雄豪邁,連連有盈,0.55.83,45.0
開心宇宙,11/17/24,185,4 60-40,田日 B 1400,好地,59,,135,1155,班,丁,7,10 9 9,8,5 1/2,1.22.51,但求開心,開心樂園,奔妙星,1.21.63,116.0
彭玥,11/17/24,185,4 60-40,田日 B 1400,好地,50,,126,1203,綸,文,13,3 2 2,6,4,1.22.26,但求開心,開心樂園,奔妙星,1.21.63,66.0
觀天下,11/17/24,185,4 60-40,田日 B 1400,好地,55,T,131,1084,澤,葉,3,7 7 7,5,3 1/4,1.22.16,但求開心,開心樂園,奔妙星,1.21.63,7.5
怡昌奇兵,11/17/24,185,4 60-40,田日 B 1400,好地,48,B-V1T,124,1147,田,黎,14,14 13 12,11,6,1.22.57,但求開心,開心樂園,奔妙星,1.21.63,27.0
銀騰,11/17/24,185,4 60-40,田日 B 1400,好地,58,B-T-,134,1125,聲,廖,1,6 5 6,4,3 1/4,1.22.15,但求開心,開心樂園,奔妙星,1.21.63,10.0
聖托里尼,11/17/24,185,4 60-40,田日 B 1400,好地,56,SW-,130,1075,周,羅,5,2 3 4,13,6 3/4,1.22.69,但求開心,開心樂園,奔妙星,1.21.63,63.0
富裕君子,11/17/24,185,4 60-40,田日 B 1400,好地,40,T,116,988,紹,柏,6,9 8 8,7,5 1/2,1.22.50,但求開心,開心樂園,奔妙星,1.21.63,71.0
勝多多,11/17/24,185,4 60-40,田日 B 1400,好地,45,,121,1085,艾,韋,12,13 14 13,12,6 1/4,1.22.61,但求開心,開心樂園,奔妙星,1.21.63,88.0
海綿寶寶,11/17/24,185,4 60-40,田日 B 1400,好地,49,H,122,1288,鍾,徐,11,11 12 14,14,20 3/4,1.24.94,但求開心,開心樂園,奔妙星,1.21.63,291.0
馬主雄風,11/17/24,185,4 60-40,田日 B 1400,好地,57,T,133,1261,潘,賢,4,8 10 10,10,5 3/4,1.22.54,但求開心,開心樂園,奔妙星,1.21.63,7.7
人和家盛,11/17/24,185,4 60-40,田日 B 1400,好地,49,,123,1060,明,沈,10,12 11 11,9,5 1/2,1.22.52,但求開心,開心樂園,奔妙星,1.21.63,54.0
心福,11/17/24,184,4 60-40,田日 B 1200,好地,52,B1,126,1103,周,姚,13,- 13 14,14,14 1/2,1.11.27,喵喵怪,多彩多姿,大利好運,1.08.94,132.0
豐辰,11/17/24,184,4 60-40,田日 B 1200,好地,52,,128,1105,度,徐,4,- 12 13,9,6 1/2,1.09.97,喵喵怪,多彩多姿,大利好運,1.08.94,29.0
天外迎天,11/17/24,184,4 60-40,田日 B 1200,好地,51,,127,1109,森,希,14,- 14 12,7,5 1/4,1.09.78,喵喵怪,多彩多姿,大利好運,1.08.94,15.0
鼓浪高升,11/17/24,184,4 60-40,田日 B 1200,好地,52,B1,128,1148,田,伍,5,- 10 9,4,3 1/2,1.09.51,喵喵怪,多彩多姿,大利好運,1.08.94,4.9
威武年代,11/17/24,184,4 60-40,田日 B 1200,好地,52,BT,128,1191,禮,呂,9,- 2 3,8,6 1/4,1.09.92,喵喵怪,多彩多姿,大利好運,1.08.94,97.0
健康高球,11/17/24,184,4 60-40,田日 B 1200,好地,52,SW1T1,128,1091,湯,廖,6,- 9 10,12,11 1/4,1.10.75,喵喵怪,多彩多姿,大利好運,1.08.94,167.0
瑤瑤日上,11/17/24,184,4 60-40,田日 B 1200,好地,46,X-,122,1166,梁,容,10,- 11 11,10,8 1/4,1.10.24,喵喵怪,多彩多姿,大利好運,1.08.94,93.0
非凡達,11/17/24,184,4 60-40,田日 B 1200,好地,59,T,135,1107,澤,沈,12,- 8 7,5,3 3/4,1.09.53,喵喵怪,多彩多姿,大利好運,1.08.94,4.2
運來勇士,11/17/24,184,4 60-40,田日 B 1200,好地,52,X2T1,128,1132,班,游,8,- 5 6,13,11 1/2,1.10.77,喵喵怪,多彩多姿,大利好運,1.08.94,14.0
勝利神駒,11/17/24,184,4 60-40,田日 B 1200,好地,45,,111,1086,妮,葉,7,- 3 4,6,4 1/2,1.09.67,喵喵怪,多彩多姿,大利好運,1.08.94,9.4
真感,11/17/24,184,4 60-40,田日 B 1200,好地,56,BT,132,1242,年,黎,3,- 6 5,11,8 3/4,1.10.32,喵喵怪,多彩多姿,大利好運,1.08.94,17.0
樂矚心機,11/17/24,183,4 60-40,田日 B 1400,好地,52,,127,1090,綸,鄭,4,10 6 7,13,16,1.24.39,愛意龍,超風速,極速贏,1.21.84,156.0
歷險大將,11/17/24,183,4 60-40,田日 B 1400,好地,44,B1T,119,1042,度,徐,14,14 12 14,12,13 1/4,1.23.97,愛意龍,超風速,極速贏,1.21.84,123.0
一起美麗,11/17/24,183,4 60-40,田日 B 1400,好地,50,,125,1193,布,蔡,13,13 14 12,6,3 1/4,1.22.34,愛意龍,超風速,極速贏,1.21.84,10.0
美神來,11/17/24,183,4 60-40,田日 B 1400,好地,53,SW-B1,128,1074,禮,羅,7,7 5 4,5,2 1/4,1.22.21,愛意龍,超風速,極速贏,1.21.84,15.0
寶成智星,11/17/24,183,4 60-40,田日 B 1400,好地,47,T,122,1075,梁,丁,3,5 7 10,11,11 1/4,1.23.64,愛意龍,超風速,極速贏,1.21.84,79.0
加州活力,11/17/24,183,4 60-40,田日 B 1400,好地,46,BT,121,1107,澤,東,2,8 10 11,8,4 1/2,1.22.54,愛意龍,超風速,極速贏,1.21.84,8.2
馬利奧,11/17/24,183,4 60-40,田日 B 1400,好地,42,B,115,1177,明,賀,8,2 2 3,10,10 1/2,1.23.52,愛意龍,超風速,極速贏,1.21.84,67.0
聯歡兒,11/17/24,183,4 60-40,田日 B 1400,好地,51,SW-B1XT,126,1128,田,黎,1,1 1 2,9,5,1.22.62,愛意龍,超風速,極速贏,1.21.84,63.0
綠族光芒,11/17/24,183,4 60-40,田日 B 1400,好地,56,T,131,1195,森,伍,11,4 3 5,14,20 1/2,1.25.11,愛意龍,超風速,極速贏,1.21.84,10.0
金發銀發,11/17/24,183,4 60-40,田日 B 1400,好地,50,B,123,1217,周,呂,9,9 13 13,7,4,1.22.47,愛意龍,超風速,極速贏,1.21.84,83.0
東方飛影,11/17/24,183,4 60-40,田日 B 1400,好地,60,BT,135,1233,湯,希,10,6 9 6,4,2 1/4,1.22.18,愛意龍,超風速,極速贏,1.21.84,34.0
盛載富祿,11/17/24,182,4 60-40,田日 B 1200,好地,52,,131,1114,班,韋,4,- 6 6,11,8,1.10.31,辣得金,自己話事,勤德俱備,1.09.03,133.0
滿心星,11/17/24,182,4 60-40,田日 B 1200,好地,52,H1T1,131,1104,布,柏,5,- 8 8,12,8,1.10.32,辣得金,自己話事,勤德俱備,1.09.03,20.0
勁騷,11/17/24,182,4 60-40,田日 B 1200,好地,52,,131,1155,度,徐,10,- 9 9,6,6,1.09.98,辣得金,自己話事,勤德俱備,1.09.03,202.0
萬事掂,11/17/24,182,4 60-40,田日 B 1200,好地,52,T1,128,1139,鍾,東,13,- 12 14,14,8 1/4,1.10.33,辣得金,自己話事,勤德俱備,1.09.03,66.0
可期而遇,11/17/24,182,4 60-40,田日 B 1200,好地,52,T1,129,1002,周,姚,3,- 7 7,4,4 3/4,1.09.77,辣得金,自己話事,勤德俱備,1.09.03,29.0
智開心,11/17/24,182,4 60-40,田日 B 1200,好地,50,X-BT,129,1123,年,黎,1,- 3 4,7,6,1.10.00,辣得金,自己話事,勤德俱備,1.09.03,45.0
幸運震撼,11/17/24,182,4 60-40,田日 B 1200,好地,52,,131,1096,禮,羅,9,- 5 5,10,7 3/4,1.10.28,辣得金,自己話事,勤德俱備,1.09.03,19.0
熾烈神駒,11/17/24,182,4 60-40,田日 B 1200,好地,55,T,134,1275,麥,沈,6,- 11 11,9,7,1.10.14,辣得金,自己話事,勤德俱備,1.09.03,1.7
英雄本色,11/17/24,182,4 60-40,田日 B 1200,好地,50,C1,129,1060,綸,鄭,12,- 13 12,8,6 3/4,1.10.12,辣得金,自己話事,勤德俱備,1.09.03,194.0
?路光驊,11/17/24,182,4 60-40,田日 B 1200,好地,43,,120,1184,明,文,11,- 10 10,5,5 1/4,1.09.86,辣得金,自己話事,勤德俱備,1.09.03,23.0
冠寶駒,11/17/24,182,4 60-40,田日 B 1200,好地,41,SWT,120,1100,森,希,14,- 14 13,13,8 1/4,1.10.33,辣得金,自己話事,勤德俱備,1.09.03,21.0
星河勇士,11/13/24,181,4 60-40,谷夜 BC 1200,好地,52,C1T1,127,1152,湯,蔡,12,- 12 12,10,5 1/4,1.10.89,?路達飛,醒目先駒,競駿天下,1.10.06,63.0
翠湖烈風,11/13/24,181,4 60-40,谷夜 BC 1200,好地,52,B,125,1056,明,賀,2,- 2 4,8,4 1/2,1.10.76,?路達飛,醒目先駒,競駿天下,1.10.06,10.0
紅旺繽紛,11/13/24,181,4 60-40,谷夜 BC 1200,好地,42,,114,1086,鍾,葉,6,- 8 10,12,10,1.11.65,?路達飛,醒目先駒,競駿天下,1.10.06,114.0
至合拍,11/13/24,181,4 60-40,谷夜 BC 1200,好地,57,BT,132,1032,布,沈,5,- 5 3,9,4 3/4,1.10.80,?路達飛,醒目先駒,競駿天下,1.10.06,6.4
添喜運,11/13/24,181,4 60-40,谷夜 BC 1200,好地,54,B,129,1254,禮,伍,3,- 1 1,5,3,1.10.52,?路達飛,醒目先駒,競駿天下,1.10.06,5.1
祥勝力駒,11/13/24,181,4 60-40,谷夜 BC 1200,好地,52,BT,127,1092,聲,韋,7,- 10 8,7,4 1/4,1.10.75,?路達飛,醒目先駒,競駿天下,1.10.06,28.0
加州得力,11/13/24,181,4 60-40,谷夜 BC 1200,好地,57,BT,132,1084,艾,東,11,- 9 9,4,1 3/4,1.10.33,?路達飛,醒目先駒,競駿天下,1.10.06,6.6
國士無雙,11/13/24,181,4 60-40,谷夜 BC 1200,好地,58,BT,133,1118,紹,柏,4,- 6 6,6,3 1/4,1.10.56,?路達飛,醒目先駒,競駿天下,1.10.06,37.0
胡椒軍曹,11/13/24,181,4 60-40,谷夜 BC 1200,好地,60,,128,1160,弘,徐,8,- 4 2,11,7 1/4,1.11.21,?路達飛,醒目先駒,競駿天下,1.10.06,77.0
球皇,11/13/24,180,4 60-40,谷夜 BC 1200,好地,52,T1SW,128,1162,班,希,2,- 6 7,11,6,1.11.02,炯炯有神,真心傳奇,酷霸王,1.10.08,137.0
駿馬之星,11/13/24,180,4 60-40,谷夜 BC 1200,好地,52,T,126,1094,明,文,9,- 1 2,12,10 3/4,1.11.79,炯炯有神,真心傳奇,酷霸王,1.10.08,78.0
陽光寶貝,11/13/24,180,4 60-40,谷夜 BC 1200,好地,56,BT,132,1187,澤,伍,3,- 2 1,4,2 1/2,1.10.47,炯炯有神,真心傳奇,酷霸王,1.10.08,5.1
新幹線,11/13/24,180,4 60-40,谷夜 BC 1200,好地,45,HNT,121,1175,紹,韋,5,- 5 5,5,2 1/2,1.10.49,炯炯有神,真心傳奇,酷霸王,1.10.08,5.3
嘉應威風,11/13/24,180,4 60-40,谷夜 BC 1200,好地,50,N1H2,126,1100,年,容,10,- 9 11,9,5 1/4,1.10.92,炯炯有神,真心傳奇,酷霸王,1.10.08,44.0
威武寶寶,11/13/24,180,4 60-40,谷夜 BC 1200,好地,46,SWX,122,1119,艾,賀,7,- 10 10,6,2 3/4,1.10.51,炯炯有神,真心傳奇,酷霸王,1.10.08,4.6
小刺蛋,11/13/24,180,4 60-40,谷夜 BC 1200,好地,46,SW-B2T,122,1067,綸,巫,8,- 3 4,8,4,1.10.71,炯炯有神,真心傳奇,酷霸王,1.10.08,27.0
健康心靈,11/13/24,180,4 60-40,谷夜 BC 1200,好地,54,SWT,128,1104,周,沈,11,- 8 8,7,3 1/4,1.10.61,炯炯有神,真心傳奇,酷霸王,1.10.08,19.0
醒目勇駒,11/13/24,180,4 60-40,谷夜 BC 1200,好地,41,CXT,119,1136,董,賢,12,- 11 12,10,5 1/2,1.10.95,炯炯有神,真心傳奇,酷霸王,1.10.08,43.0
大番薯,11/13/24,179,4 60-40,谷夜 BC 1000,好地,50,T1,126,1074,聲,廖,12,- 2 1,7,2 3/4,0.57.67,知道長勝,精益大師,極光彗星,0.57.23,52.0
友盈勇者,11/13/24,179,4 60-40,谷夜 BC 1000,好地,52,SW1X1,128,1031,班,韋,7,- 12 10,9,3,0.57.69,知道長勝,精益大師,極光彗星,0.57.23,94.0
快步流星,11/13/24,179,4 60-40,谷夜 BC 1000,好地,50,,126,1187,湯,賀,9,- 11 11,6,2 1/4,0.57.57,知道長勝,精益大師,極光彗星,0.57.23,127.0
囍眼光,11/13/24,179,4 60-40,谷夜 BC 1000,好地,48,SW,124,1131,艾,希,10,- 10 12,12,3 1/2,0.57.77,知道長勝,精益大師,極光彗星,0.57.23,7.6
生生勝利,11/13/24,179,4 60-40,谷夜 BC 1000,好地,52,HT,128,1161,梁,姚,3,- 1 2,10,3 1/4,0.57.75,知道長勝,精益大師,極光彗星,0.57.23,12.0
銀刺勇士,11/13/24,179,4 60-40,谷夜 BC 1000,好地,48,NT,124,1099,澤,柏,2,- 7 7,10,3 1/4,0.57.75,知道長勝,精益大師,極光彗星,0.57.23,8.9
開心馬,11/13/24,179,4 60-40,谷夜 BC 1000,好地,40,PHT,116,1110,紹,文,8,- 5 6,5,1 1/2,0.57.48,知道長勝,精益大師,極光彗星,0.57.23,57.0
電路七號,11/13/24,179,4 60-40,谷夜 BC 1000,好地,47,BT,121,1155,明,巫,11,- 8 9,4,1 1/4,0.57.44,知道長勝,精益大師,極光彗星,0.57.23,16.0
中華威威,11/13/24,179,4 60-40,谷夜 BC 1000,好地,50,B,123,1250,鍾,徐,6,- 3 4,8,2 3/4,0.57.67,知道長勝,精益大師,極光彗星,0.57.23,19.0
霹靂威龍,11/13/24,178,4 60-40,谷夜 BC 1650,好地,50,,125,1043,湯,賀,7,10 10 11,12,11 3/4,1.41.76,天天得樂,歡喜福星,超勁寶寶,1.39.90,171.0
君智盛,11/13/24,178,4 60-40,谷夜 BC 1650,好地,56,SWT,129,1105,明,姚,10,8 9 9,4,2 1/4,1.40.27,天天得樂,歡喜福星,超勁寶寶,1.39.90,43.0
雙天寶馬,11/13/24,178,4 60-40,谷夜 BC 1650,好地,41,T,113,1025,鍾,鄭,12,11 11 10,9,5,1.40.72,天天得樂,歡喜福星,超勁寶寶,1.39.90,130.0
齊歡最樂,11/13/24,178,4 60-40,谷夜 BC 1650,好地,43,BXT,118,1242,森,伍,2,6 6 7,5,2 1/2,1.40.31,天天得樂,歡喜福星,超勁寶寶,1.39.90,15.0
越駿開心,11/13/24,178,4 60-40,谷夜 BC 1650,好地,52,B1,127,1221,紹,巫,8,5 5 6,8,4 1/4,1.40.57,天天得樂,歡喜福星,超勁寶寶,1.39.90,54.0
客家之光,11/13/24,178,4 60-40,谷夜 BC 1650,好地,49,SW-B1T,124,1126,潘,沈,3,4 4 4,6,3 1/2,1.40.44,天天得樂,歡喜福星,超勁寶寶,1.39.90,2.9
青春力量,11/13/24,178,4 60-40,谷夜 BC 1650,好地,41,BT,116,1021,綸,希,9,9 8 8,7,3 3/4,1.40.48,天天得樂,歡喜福星,超勁寶寶,1.39.90,5.9
大紅袍,11/13/24,178,4 60-40,谷夜 BC 1650,好地,60,VN,135,1194,梁,羅,1,2 2 2,11,5 1/2,1.40.78,天天得樂,歡喜福星,超勁寶寶,1.39.90,24.0
得勝多,11/13/24,178,4 60-40,谷夜 BC 1650,好地,44,BT,119,1027,禮,游,11,12 12 12,10,5 1/2,1.40.76,天天得樂,歡喜福星,超勁寶寶,1.39.90,14.0
奮鬥輝煌,11/13/24,177,4 60-40,谷夜 BC 1650,好地,46,SWT,123,1047,湯,游,6,9 10 10,6,4 3/4,1.40.49,勝意,風起雲湧,爆熱,1.39.73,56.0
追風,11/13/24,177,4 60-40,谷夜 BC 1650,好地,42,,119,1093,梁,羅,8,1 1 1,5,4,1.40.36,勝意,風起雲湧,爆熱,1.39.73,5.6
裕達寶駒,11/13/24,177,4 60-40,谷夜 BC 1650,好地,48,SW,123,1000,顯,鄭,9,11 12 12,12,12 1/2,1.41.72,勝意,風起雲湧,爆熱,1.39.73,193.0
肯搏,11/13/24,177,4 60-40,谷夜 BC 1650,好地,47,B-,124,1137,董,賀,12,12 11 11,10,6 3/4,1.40.80,勝意,風起雲湧,爆熱,1.39.73,149.0
傳承者,11/13/24,177,4 60-40,谷夜 BC 1650,好地,46,,120,1041,鍾,徐,11,8 9 9,7,5,1.40.51,勝意,風起雲湧,爆熱,1.39.73,28.0
太陽高高,11/13/24,177,4 60-40,谷夜 BC 1650,好地,47,B2,122,1176,周,容,10,10 3 2,11,7 1/2,1.40.95,勝意,風起雲湧,爆熱,1.39.73,100.0
健康之星,11/13/24,177,4 60-40,谷夜 BC 1650,好地,52,BT,129,1076,艾,東,5,7 4 5,9,6,1.40.70,勝意,風起雲湧,爆熱,1.39.73,6.3
波爾多,11/13/24,177,4 60-40,谷夜 BC 1650,好地,57,H,134,1069,禮,蔡,4,6 8 8,4,4,1.40.35,勝意,風起雲湧,爆熱,1.39.73,6.5
對衡之星,11/13/24,177,4 60-40,谷夜 BC 1650,好地,50,BX,127,1178,森,韋,3,5 6 7,8,5 1/4,1.40.57,勝意,風起雲湧,爆熱,1.39.73,18.0
神虎金剛,11/13/24,176,5 40-0,谷夜 BC 2200,好地,31,B,122,1255,鍾,葉,4,7 7 6,9,12 1/2,2.18.78,竣誠駒,神煞金剛,大登殿,2.16.78,79.0
永勝金駒,11/13/24,176,5 40-0,谷夜 BC 2200,好地,36,B,128,1034,明,丁,8,4 4 3,5,2 3/4,2.17.23,竣誠駒,神煞金剛,大登殿,2.16.78,4.7
樂捉鳥,11/13/24,176,5 40-0,谷夜 BC 2200,好地,36,T,128,1218,周,沈,2,3 3 4,7,5,2.17.57,竣誠駒,神煞金剛,大登殿,2.16.78,7.9
揚威四方,11/13/24,176,5 40-0,谷夜 BC 2200,好地,26,,120,1074,森,韋,7,8 8 9,8,7,2.17.91,竣誠駒,神煞金剛,大登殿,2.16.78,12.0
皇金風速,11/13/24,176,5 40-0,谷夜 BC 2200,好地,29,,123,1031,澤,賢,5,2 2 2,4,2 1/4,2.17.14,竣誠駒,神煞金剛,大登殿,2.16.78,6.6
香港精神,11/13/24,176,5 40-0,谷夜 BC 2200,好地,40,B,134,1039,布,葉,1,5 5 7,6,3 1/2,2.17.35,竣誠駒,神煞金剛,大登殿,2.16.78,7.6
和平波,11/09/24,175,3 80-60,田日 A 1600,好快,71,SW,126,1080,紹,巫,8,4 4 3,7,1 1/2,1.34.12,遨遊武士,豐盛,久久為尊,1.33.89,17.0
都靈星球,11/09/24,175,3 80-60,田日 A 1600,好快,72,T,127,1161,潘,伍,12,3 3 4,14,11 1/4,1.35.70,遨遊武士,豐盛,久久為尊,1.33.89,8.1
風火恆雲,11/09/24,175,3 80-60,田日 A 1600,好快,60,B,114,1093,明,姚,13,10 10 11,9,2 3/4,1.34.32,遨遊武士,豐盛,久久為尊,1.33.89,34.0
勁速威龍,11/09/24,175,3 80-60,田日 A 1600,好快,79,B,134,1188,禮,呂,11,8 5 7,13,7 1/2,1.35.08,遨遊武士,豐盛,久久為尊,1.33.89,61.0
快路,11/09/24,175,3 80-60,田日 A 1600,好快,70,BT,122,1106,鍾,東,9,14 14 14,8,2 3/4,1.34.32,遨遊武士,豐盛,久久為尊,1.33.89,17.0
時尚歡欣,11/09/24,175,3 80-60,田日 A 1600,好快,63,SWT,118,1142,年,容,14,1 1 1,11,4 1/2,1.34.59,遨遊武士,豐盛,久久為尊,1.33.89,46.0
還看今朝,11/09/24,175,3 80-60,田日 A 1600,好快,65,BT,120,1178,度,賀,2,6 7 6,4,1 1/4,1.34.07,遨遊武士,豐盛,久久為尊,1.33.89,14.0
旗幟鬥士,11/09/24,175,3 80-60,田日 A 1600,好快,63,T,118,1056,綸,柏,5,13 11 12,10,3,1.34.37,遨遊武士,豐盛,久久為尊,1.33.89,17.0
魅力知遇,11/09/24,175,3 80-60,田日 A 1600,好快,74,B2,129,1221,艾,蔡,10,12 12 13,12,7,1.34.99,遨遊武士,豐盛,久久為尊,1.33.89,112.0
晴王,11/09/24,175,3 80-60,田日 A 1600,好快,78,,133,1252,森,鄭,3,7 8 8,6,1 1/2,1.34.11,遨遊武士,豐盛,久久為尊,1.33.89,35.0
縱橫天下,11/09/24,175,3 80-60,田日 A 1600,好快,64,T,119,1059,澤,賢,7,9 9 10,5,1 1/2,1.34.11,遨遊武士,豐盛,久久為尊,1.33.89,11.0
悠悠乾坤,11/09/24,174,3 80-60,田日 A 1200,好快,65,,114,1060,弘,希,14,- 14 14,13,9,1.09.99,耀寶,河好運,風雲武士,1.08.55,226.0
劍無情,11/09/24,174,3 80-60,田日 A 1200,好快,64,B1H1T1,116,1189,鍾,東,11,- 10 13,12,6 3/4,1.09.63,耀寶,河好運,風雲武士,1.08.55,123.0
風再起時,11/09/24,174,3 80-60,田日 A 1200,好快,72,B1T1,127,1268,梁,容,5,- 6 7,6,3,1.09.02,耀寶,河好運,風雲武士,1.08.55,85.0
手到齊來,11/09/24,174,3 80-60,田日 A 1200,好快,80,B,135,1212,聲,伍,12,- 1 1,5,3,1.09.02,耀寶,河好運,風雲武士,1.08.55,126.0
輕功猛男,11/09/24,174,3 80-60,田日 A 1200,好快,65,T1,118,1107,明,姚,6,- 4 5,14,11,1.10.31,耀寶,河好運,風雲武士,1.08.55,32.0
非凡豪傑,11/09/24,174,3 80-60,田日 A 1200,好快,63,T1,118,1027,紹,巫,8,- 2 2,8,3 1/2,1.09.12,耀寶,河好運,風雲武士,1.08.55,27.0
福祐神州,11/09/24,174,3 80-60,田日 A 1200,好快,68,X1,123,1139,森,韋,13,- 9 9,10,4 3/4,1.09.31,耀寶,河好運,風雲武士,1.08.55,89.0
鐵金剛,11/09/24,174,3 80-60,田日 A 1200,好快,62,BE,117,1124,度,蔡,4,- 13 12,4,2 1/4,1.08.91,耀寶,河好運,風雲武士,1.08.55,14.0
風生水起,11/09/24,174,3 80-60,田日 A 1200,好快,67,,122,1102,年,呂,10,- 7 6,9,4,1.09.20,耀寶,河好運,風雲武士,1.08.55,14.0
旭日昇,11/09/24,174,3 80-60,田日 A 1200,好快,68,T2B,123,1231,澤,伍,1,- 11 10,7,3,1.09.02,耀寶,河好運,風雲武士,1.08.55,5.8
實力派,11/09/24,174,3 80-60,田日 A 1200,好快,74,SW,119,1058,妮,賀,9,- 3 3,11,5 1/2,1.09.45,耀寶,河好運,風雲武士,1.08.55,16.0
深心星,11/09/24,173,4 60-40,田日 A 1400,好快,52,T1,128,1234,聲,柏,9,14 13 14,13,20 1/4,1.24.67,龍城強將,保羅傳奇,川河型駒,1.21.43,135.0
金主,11/09/24,173,4 60-40,田日 A 1400,好快,52,B,128,1039,澤,文,11,12 12 11,7,5 1/4,1.22.27,龍城強將,保羅傳奇,川河型駒,1.21.43,30.0
大將鵰神,11/09/24,173,4 60-40,田日 A 1400,好快,53,BT,129,1272,班,丁,10,6 8 10,12,10 1/4,1.23.08,龍城強將,保羅傳奇,川河型駒,1.21.43,25.0
清遠之星,11/09/24,173,4 60-40,田日 A 1400,好快,50,SWT,124,1144,周,容,13,9 11 12,10,7 3/4,1.22.67,龍城強將,保羅傳奇,川河型駒,1.21.43,153.0
快活英雄,11/09/24,173,4 60-40,田日 A 1400,好快,54,SWT,130,1142,潘,黎,12,11 10 9,6,4,1.22.08,龍城強將,保羅傳奇,川河型駒,1.21.43,3.9
獵寶勤,11/09/24,173,4 60-40,田日 A 1400,好快,56,C,132,1047,艾,蔡,3,1 1 1,5,4,1.22.06,龍城強將,保羅傳奇,川河型駒,1.21.43,22.0
新力好,11/09/24,173,4 60-40,田日 A 1400,好快,58,T,134,1158,董,賢,4,2 2 2,9,7,1.22.57,龍城強將,保羅傳奇,川河型駒,1.21.43,12.0
挺秀騰飛,11/09/24,173,4 60-40,田日 A 1400,好快,59,B2T,135,1144,紹,巫,7,8 7 7,8,6,1.22.39,龍城強將,保羅傳奇,川河型駒,1.21.43,70.0
神來之筆,11/09/24,173,4 60-40,田日 A 1400,好快,44,,120,1041,湯,葉,14,13 14 13,14,25 3/4,1.25.54,龍城強將,保羅傳奇,川河型駒,1.21.43,165.0
凱旋幸運,11/09/24,173,4 60-40,田日 A 1400,好快,43,B,119,1059,度,賀,6,5 6 6,11,8 1/4,1.22.76,龍城強將,保羅傳奇,川河型駒,1.21.43,4.8
讓愛高飛,11/09/24,173,4 60-40,田日 A 1400,好快,45,,121,1000,田,鄭,8,10 9 8,4,2 1/4,1.21.81,龍城強將,保羅傳奇,川河型駒,1.21.43,25.0
勇取神駒,11/09/24,172,2 105-80,田日 A 1400,好快,81,T1,115,1035,綸,沈,1,8 10 12,14,15,1.22.72,堅又威,包裝天將,飛鷹翱翔,1.20.34,161.0
韋金主,11/09/24,172,2 105-80,田日 A 1400,好快,81,,115,1269,班,韋,4,9 9 9,12,4 3/4,1.21.09,堅又威,包裝天將,飛鷹翱翔,1.20.34,49.0
天天同樂,11/09/24,172,2 105-80,田日 A 1400,好快,85,T1N,115,1038,紹,羅,10,3 2 2,6,2 1/2,1.20.74,堅又威,包裝天將,飛鷹翱翔,1.20.34,3.6
競駿輝煌,11/09/24,172,2 105-80,田日 A 1400,好快,88,,118,1149,田,蔡,14,14 14 11,5,2 1/2,1.20.73,堅又威,包裝天將,飛鷹翱翔,1.20.34,10.0
球星,11/09/24,172,2 105-80,田日 A 1400,好快,83,,115,1121,度,希,6,6 6 6,7,3,1.20.80,堅又威,包裝天將,飛鷹翱翔,1.20.34,7.6
陽光勇士,11/09/24,172,2 105-80,田日 A 1400,好快,85,SWH,116,1111,年,姚,12,10 8 8,4,1 1/4,1.20.55,堅又威,包裝天將,飛鷹翱翔,1.20.34,5.9
潮州精神,11/09/24,172,2 105-80,田日 A 1400,好快,93,BT,123,1194,梁,文,11,7 5 7,8,3,1.20.83,堅又威,包裝天將,飛鷹翱翔,1.20.34,62.0
旺旺神駒,11/09/24,172,2 105-80,田日 A 1400,好快,84,T,112,1210,鍾,沈,13,11 13 14,13,6 1/2,1.21.37,堅又威,包裝天將,飛鷹翱翔,1.20.34,92.0
巴閉哥,11/09/24,172,2 105-80,田日 A 1400,好快,84,T,115,1119,湯,呂,7,4 3 3,10,4,1.20.99,堅又威,包裝天將,飛鷹翱翔,1.20.34,99.0
