馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
志勝時機,04/13/22,583,3 80-60,谷夜 BC 1200,好地,70,B,125,1047,拉,蔡,6,- 9 10,1,短頭,1.09.97,▲,順勢贏,以戰養戰,1.09.97,2.3
牽旺加富,04/13/22,582,3 80-60,谷夜 BC 1650,好地,66,PHX,122,1056,潘,韋,12,5 5 2,1,頸,1.39.92,▲,確妙星,合夥芙蓉,1.39.92,4.5
電子傳奇,04/13/22,581,4 60-40,谷夜 BC 1650,好地,47,,117,1087,周,文,3,2 2 2,1,1 1/4,1.39.79,▲,紅褲之王,大師級,1.39.79,6.1
進力之城,04/13/22,580,4 60-40,谷夜 BC 1200,好地,50,V,126,1088,紹,韋,1,- 4 2,1,1 1/4,1.10.37,▲,南莊加好,仍然贏,1.10.37,5.8
寶賢得得,04/13/22,579,4 60-40,谷夜 BC 1650,好地,59,T,132,1110,拉,柏,10,11 11 11,1,1 3/4,1.39.98,▲,成才,威威鬥士,1.39.98,4.1
桃花盛,04/13/22,578,4 60-40,谷夜 BC 1200,好地,54,BHT,127,1232,紹,東,12,- 5 3,1,1 1/2,1.10.01,▲,各取所需,福滿寶,1.10.01,8.5
怪獸媽媽,04/13/22,577,5 40-0,谷夜 BC 1000,好地,36,SWT,130,1271,潘,高,2,- 1 1,1,頸,0.57.51,▲,有苗頭,陽明冠爵,0.57.51,2.5
高高,04/13/22,576,5 40-0,谷夜 BC 1000,好地,38,HX,132,1066,馬,苗,3,- 7 5,1,短頭,0.57.54,▲,安田之寶,吉利大勝,0.57.54,3.2
銀馳,04/10/22,575,2 100-80,田日 C 1400,好地,95,B,133,1057,潘,蔡,11,1 1 1,1,頭,1.22.00,▲,寶成智勝,樂滿貫,1.22.00,6.9
時時歡呼,04/10/22,574,3 80-60,田日 C 1200,好地,73,T,130,1245,田,東,12,- 8 9,1,頸,1.08.55,▲,勝得出色,包裝必勝,1.08.55,2.9
健康快駒,04/10/22,573,3 80-60,田日 C 1800,好地,75,,128,979,拉,蔡,3,10 10 9,1,1/2,1.46.48,▲,多多勇駒,合夥精英,1.46.48,2.1
緊張大師,04/10/22,572,2 100-80,田日 C 1000,好地,94,X,128,1228,恩,希,9,- 1 1,1,頸,0.55.85,▲,勝不驕,當家精神,0.55.85,1.7
精明勇駿,04/10/22,571,4 60-40,田日 C 1400,好地,41,T,114,1073,田,何,10,2 2 2,1,1/2,1.21.43,▲,烈風,金像非凡,1.21.43,7.7
自來金,04/10/22,570,4 60-40,田日 C 1400,好地,45,NX,118,1107,森,韋,11,1 1 1,1,1 1/2,1.22.02,▲,八騎士,喜悅精靈,1.22.02,7.7
美活人生,04/10/22,569,5 40-0,田日 C 1800,好地,39,BT,133,1130,紹,沈,5,5 5 4,1,3/4,1.48.14,▲,威力飛馳,日日靚,1.48.14,4.3
白鷺高超,04/10/22,568,4 60-40,田日 C 1200,好地,52,,126,1134,年,苗,11,- 10 9,1,2 1/4,1.09.58,▲,天外驚天,佳尊三,1.09.58,45
皇龍帝國,04/10/22,567,5 40-0,田日 C 1200,好地,34,,128,1131,梁,徐,3,- 1 1,1,1 3/4,1.09.41,▲,神朗金剛,劍在九天,1.09.41,5.4
神彩勇士,04/10/22,566,4 60-40,田日 C 1000,好地,52,,126,1195,拉,柏,12,- 2 2,1,鼻,0.56.32,▲,萬里飛至,不可擋,0.56.32,1.6
自然輝煌,04/06/22,565,3 80-60,谷夜 A 1200,好地,64,SWT,121,1151,潘,呂,1,- 4 3,1,頸,1.09.97,▲,紅酒之寶,紅衣火旺,1.09.97,2
合夥贛勁,04/06/22,564,4 60-40,谷夜 A 1200,好地,40,BT,115,1195,紹,賢,4,- 8 9,1,2 1/4,1.10.47,▲,國士無雙,童話,1.10.47,11
對衡之星,04/06/22,563,4 60-40,谷夜 A 1200,好地,44,N1X,117,1162,森,韋,4,- 6 4,1,1,1.10.02,▲,董大,勁快聯盟,1.10.02,3.9
總理,04/06/22,562,3 80-60,谷夜 A 1650,好地,72,T,127,1139,梁,姚,2,7 6 6,1,1,1.40.25,▲,變數,焱焱元帥,1.40.25,12
萬事有,04/06/22,561,4 60-40,谷夜 A 1000,好地,42,T,113,1222,顯,容,1,- 2 1,1,短頭,0.57.46,▲,特攻,紫雲冰,0.57.46,9.3
快益善,04/06/22,560,2 100-80,谷夜 A 1800,好地,86,N,117,1071,明,沈,1,4 3 3,1,1/2,1.49.13,▲,喜駿駒,發財先鋒,1.49.13,17
合進駒,04/06/22,559,5 40-0,谷夜 A 1650,好地,26,,119,1171,紹,容,5,4 4 3,1,短頭,1.41.99,▲,勝出魅力,堅離地,1.41.99,23
自然力量,04/06/22,558,4 60-35,谷夜 A 2200,好地,55,V,129,1118,拉,姚,1,6 6 6,1,3/4,2.17.90,▲,勝利波幅,電訊?豹,2.17.90,3.1
狀元及第,04/06/22,557,3 80-60,谷夜 A 1000,好地,72,BT,128,1184,拉,東,7,- 1 1,1,2,0.56.47,▲,飛凡,自力更生,0.56.47,1.7
心之行,04/03/22,556,3 80-60,田日 B 1200,好地,78,T1,131,1104,紹,呂,3,- 6 3,1,頸,1.08.98,▲,五門齊,勁才,1.08.98,5
金鎗六十,04/03/22,555,G2,田日 B 1600,好地,131,,128,1129,澤,呂,1,4 4 4,1,2,1.32.96,▲,將王,玖寶,1.32.96,1.6
傲龍駒,04/03/22,554,4 60-40,田日 B 1600,好地,41,,114,1069,紹,容,3,8 9 7,1,短頭,1.34.97,▲,眾歡笑,美麗精神,1.34.97,7.5
福逸,04/03/22,553,G2,田日 B 1200,好地,123,X,128,1196,度,高,7,- 7 7,1,頸,1.08.23,▲,好眼光,八仟師,1.08.23,5.4
仁仁之寶,04/03/22,552,4 60-40,田日 B 1400,好地,53,T,127,1223,拉,賢,10,10 11 9,1,1 1/4,1.22.72,▲,超級黃蜂,爆騷,1.22.72,3.7
識贏,04/03/22,551,4 60-40,田日 B 1200,好地,52,,125,1085,拉,羅,14,- 1 1,1,2 1/4,1.09.35,▲,聲勢,箭意,1.09.35,2.3
精準快車,04/03/22,550,3 80-60,田日 B 1600,好地,63,HT,120,1016,梁,姚,8,8 9 5,1,頸,1.34.48,▲,勁駒,連連行運,1.34.48,7.5
??好,04/03/22,549,3 80-60,田日 B 1400,好地,66,SW,122,1243,潘,羅,9,3 3 3,1,1 1/2,1.21.54,▲,王炸,超勁勇士,1.21.54,3
功夫茶,04/03/22,548,5 40-0,田日 B 1400,好地,39,B,132,1140,聲,賀,11,12 8 8,1,頸,1.23.05,▲,魅力漢子,大紅星,1.23.05,8.5
錶之科學,04/03/22,547,4 60-40,田日 B 1200,好地,55,B,130,1105,田,蘇,4,- 7 7,1,短頭,1.09.63,▲,木火兄弟,威武勇駒,1.09.63,2.9
萬眾力得,03/30/22,546,3 85-60,泥夜  1200,快泥,65,V,115,1160,拉,羅,7,- 3 2,1,短頭,1.07.74,▲,閃電,駿皇星,1.07.74,11
天天精彩,03/30/22,545,3 85-60,泥夜  1800,快泥,63,HT,115,1134,拉,東,12,6 5 5,1,頭,1.46.46,▲,滿冠熊,好好心得,1.46.46,7.5
中華威威,03/30/22,544,4 60-40,泥夜  1200,快泥,50,B,125,1224,田,徐,5,- 2 2,1,頸,1.08.56,▲,駿天使,勇猛精靈,1.08.56,6.5
韋小寶,03/30/22,543,1 110-85,泥夜  1200,快泥,100,BH,123,1153,紹,蘇,2,- 5 5,1,1/2,1.07.76,▲,銀紙,暖在你心,1.07.76,11
好攻勢,03/30/22,542,5 40-0,泥夜  1200,快泥,29,,123,1179,澤,徐,6,- 5 4,1,1/2,1.09.10,▲,錶之智慧,全中,1.09.10,9.9
龍騰飛翔,03/30/22,541,4 60-40,泥夜  1200,快泥,58,,131,1211,潘,葉,1,- 3 3,1,1 1/2,1.08.18,▲,電子兄弟,添有運,1.08.18,2.1
榮冠大道,03/30/22,540,5 40-0,泥夜  1650,好泥,34,,128,1201,恩,葉,5,7 7 5,1,1,1.38.50,▲,緣份,旅英福星,1.38.50,4.4
妙算歡騰,03/30/22,539,4 60-40,泥夜  1800,好泥,53,HT,126,1190,聲,丁,5,1 3 1,1,3/4,1.47.45,▲,金獅大將,華卓晴,1.47.45,4.5
美麗在線,03/27/22,538,3 80-60,田日 A 1400,好地,72,T,125,1132,拉,羅,9,3 2 2,1,頸,1.22.59,▲,英之星,大道至正,1.22.59,2.3
合約精神,03/27/22,537,4 60-40,田日 A 1400,好地,57,T,131,1198,梁,羅,3,1 1 1,1,2,1.22.24,▲,精明勇駿,東方飛影,1.22.24,17
大紅心,03/27/22,536,4 60-40,田日 A 1400,好地,47,B,120,1042,馬,葉,14,10 9 8,1,1 1/4,1.22.29,▲,自來金,星際精英,1.22.29,33
極速飛彈,03/27/22,535,3 80-60,田日 A 1400,好地,69,,122,1109,澤,姚,1,3 4 4,1,1 3/4,1.21.99,▲,紅旺,閃得快,1.21.99,4
超悅明駒,03/27/22,534,4 60-40,田日 A 1200,好地,52,T,126,1151,潘,賢,13,- 8 8,1,1 1/4,1.10.04,▲,加州威勝,魅力仔,1.10.04,4.3
時時滿意,03/27/22,533,3 80-60,田日 A 1200,好地,78,T,132,1101,聲,東,4,- 1 1,1,短頭,1.08.94,▲,美麗攻略,疾風勁草,1.08.94,8.5
機械戰士,03/27/22,532,4 60-40,田日 A 2000,好地,51,B,124,1121,拉,姚,3,6 7 7,1,2,2.04.11,▲,紅麗舍,伊貝,2.04.11,3.3
糖糖幸運,03/27/22,531,2 100-80,田日 A 1600,好地,91,SW,123,1196,周,丁,1,1 1 1,1,頸,1.34.80,▲,常拼常勇,電子群星,1.34.80,4.7
縱橫十六,03/27/22,530,5 40-0,田日 A 1600,好地,34,T,127,1253,恩,呂,7,13 14 12,1,頸,1.35.84,▲,美活人生,妙算騰飛,1.35.84,6.7
神速奔馳,03/27/22,529,3 80-60,田日 A 1000,好地,62,BT,117,1183,周,文,4,- 1 1,1,4,0.56.19,▲,風流人物,宜春輝煌,0.56.19,1.6
包裝大獎,03/23/22,528,3 80-60,谷夜 C6 1650,黏地,64,H,119,1142,田,何,8,10 10 6,1,1 1/4,1.40.57,▲,怪獸奇兵,美麗邂逅,1.40.57,5.8
金鑽貴人,03/23/22,527,3 80-60,谷夜 C6 1200,黏地,73,,127,1188,潘,文,8,- 2 2,1,1/2,1.10.59,▲,加州紅森,紅衣火旺,1.10.59,1.4
有主意,03/23/22,526,3 80-60,谷夜 C6 1200,黏地,61,HT,115,1092,班,羅,3,- 6 5,1,3/4,1.10.47,▲,志勝時機,忠肝義膽,1.10.47,7.9
三生好運,03/23/22,525,4 60-40,谷夜 C6 1200,黏地,56,T1SW,129,1122,恩,羅,1,- 4 5,1,3/4,1.11.07,▲,友心友型,桃花盛,1.11.07,4.8
幸運飛彈,03/23/22,524,4 60-40,谷夜 C6 1650,黏地,41,SW,116,1144,拉,賀,10,1 1 1,1,1,1.41.66,▲,電子傳奇,成才,1.41.66,4.1
過河勁卒,03/23/22,523,4 60-40,谷夜 C6 1200,好黏,58,,131,1074,波,蔡,1,- 3 3,1,3/4,1.10.87,▲,歐洲導彈,晉神,1.10.87,10
奇寶,03/23/22,522,4 60-40,谷夜 C6 1000,好黏,55,PT,129,1145,拉,蔡,7,- 9 7,1,3/4,0.58.09,▲,超額認購,特攻,0.58.09,7.3
翡翠鳳凰,03/23/22,521,4 60-40,谷夜 C6 1650,好黏,51,B-SW1T,125,1151,田,羅,4,1 1 1,1,3 1/4,1.40.07,▲,日就月將,大師級,1.40.07,17
賞心星,03/23/22,520,5 40-0,谷夜 C6 2200,好黏,31,B-,125,1220,澤,柏,6,8 2 1,1,頸,2.17.34,▲,行樂之光,生生福運,2.17.34,13
風火戰駒,03/20/22,519,2 100-80,田日 A 1200,好地,89,BT,125,1137,拉,蔡,2,- 12 12,1,1 3/4,1.08.94,▲,暖在你心,少爺仔,1.08.94,2.9
金發盛世,03/20/22,518,3 80-60,田日 A 1400,好地,63,,119,1054,馬,呂,11,11 12 12,1,短頭,1.21.95,▲,王炸,美好世界,1.21.95,4.2
浪漫勇士,03/20/22,517,公,田日 A 2000,好地,101,T,126,1113,田,沈,8,7 7 3,1,頭,2.00.23,▲,加州星球,發財先鋒,2.00.23,3.7
時時歡呼,03/20/22,516,3 80-60,田日 A 1200,好地,63,T1,118,1249,田,東,4,- 4 4,1,2,1.08.92,▲,遨遊氣泡,星運明爵,1.08.92,6
健康快駒,03/20/22,515,3 80-60,田日 A 1600,好地,69,,124,987,拉,蔡,12,8 8 7,1,3/4,1.34.58,▲,紅旺,威之星,1.34.58,2.1
同舟共濟,03/20/22,514,3 85-60,田日 A 2000,好地,73,T,127,1091,潘,沈,1,8 8 8,1,短頭,2.02.79,▲,合夥精英,西利哥,2.02.79,3.5
有緣人,03/20/22,513,4 60-40,田日 A 1400,好地,58,PHT,131,1156,潘,蔡,12,13 13 11,1,短頭,1.22.65,▲,縱橫天下,志友盈,1.22.65,5.2
玩具達人,03/20/22,512,4 60-40,田日 A 1600,好地,49,SW,122,1064,拉,姚,13,6 6 2,1,3/4,1.35.30,▲,美麗精神,蟲草老爺,1.35.30,4.5
日日型,03/20/22,511,4 60-40,田日 A 1000,好地,60,B-H-C1,133,1211,潘,羅,1,- 6 3,1,4 3/4,0.56.93,▲,喜報,樂加福,0.56.93,5
年年豐盛,03/20/22,510,4 60-40,田日 A 1200,好地,52,,126,1089,澤,姚,1,- 4 3,1,短頭,1.10.01,▲,烈風,天外驚天,1.10.01,7.3
赤馬雄風,03/16/22,509,3 85-60,谷夜 C3 1650,好地,68,BT,120,1213,紹,希,5,3 2 2,1,短頭,1.39.86,▲,大眾開心,冠寶駒,1.39.86,11
精選威,03/16/22,508,3 80-60,谷夜 C3 1200,好地,62,H,119,1127,田,呂,1,- 7 8,1,頸,1.09.35,▲,以戰養戰,自然輝煌,1.09.35,3.5
伊臣,03/16/22,507,3 80-60,谷夜 C3 1200,好地,65,T,120,1152,拉,羅,3,- 4 5,1,2 1/2,1.09.37,▲,股票傳奇,紅酒之寶,1.09.37,1.7
萬眾力得,03/16/22,506,4 60-40,谷夜 C3 1200,好地,59,V,133,1156,拉,羅,7,- 1 1,1,1 1/4,1.09.98,▲,快一步,喜悅精靈,1.09.98,4.4
陽明高高,03/16/22,505,4 60-40,谷夜 C3 1650,好地,50,BT,123,1102,恩,呂,1,6 7 6,1,頸,1.39.80,▲,贏盡天下,寶賢得得,1.39.80,21
國士無雙,03/16/22,504,4 60-40,谷夜 C3 1200,好地,47,HT,121,1109,度,柏,1,- 4 4,1,1 3/4,1.09.72,▲,勁快聯盟,喜駿之星,1.09.72,4.3
包裝風雲,03/16/22,503,4 60-40,谷夜 C3 1800,好地,53,BT,127,1065,拉,沈,4,7 8 6,1,2,1.49.34,▲,勁力威龍,瑪神滿紛,1.49.34,2.1
金剛福星,03/16/22,502,5 40-0,谷夜 C3 1650,好地,23,ET,116,1025,拉,蔡,5,9 10 4,1,1,1.40.19,▲,勝出魅力,怡威,1.40.19,3.6
怪獸媽媽,03/16/22,501,5 40-0,谷夜 C3 1000,好地,31,SWT,124,1274,潘,高,3,- 2 2,1,3/4,0.57.10,▲,高高,陽明冠爵,0.57.10,2.1
知道必勝,03/12/22,500,2 100-80,田日 C 1400,好地,86,T,124,1257,紹,沈,11,12 12 13,1,1/2,1.21.31,▲,旭日昇,寶成智勝,1.21.31,22
連連有盈,03/12/22,499,3 80-60,田日 C 1200,好地,64,T,119,1202,田,東,2,- 1 1,1,1/2,1.08.42,▲,五門齊,無敵勇士,1.08.42,2
合夥雄心,03/12/22,498,3 80-60,田日 C 1400,好地,73,SWT,131,1087,潘,東,14,11 12 12,1,1 1/4,1.21.28,▲,大道至正,全勝神駒,1.21.28,3
好眼光,03/12/22,497,1 95↑,田日 C 1200,好地,105,E,118,1146,田,蔡,8,- 3 2,1,頸,1.07.78,▲,聚才,八仟師,1.07.78,10
包裝必勝,03/12/22,496,4 60-40,田日 C 1200,好地,57,N,130,1150,潘,呂,9,- 2 2,1,2 1/2,1.09.19,▲,錶之科學,健康美麗,1.09.19,5.3
勝得出色,03/12/22,495,4 60-40,田日 C 1400,好地,56,PHT,130,1116,拉,蔡,14,6 6 5,1,3/4,1.21.81,▲,喜愛善,爆騷,1.21.81,2.1
幸運精選,03/12/22,494,4 60-40,田日 C 1800,好地,49,B,123,1207,明,容,11,1 2 2,1,3/4,1.47.34,▲,蓮花剛玉,健康馬,1.47.34,19
魅影揚飛,03/12/22,493,3 80-60,田日 C 1000,好地,71,,124,1221,田,姚,7,- 5 4,1,頸,0.56.04,▲,狀元及第,喜傲龍,0.56.04,6.8
添有運,03/12/22,492,5 40-0,田日 C 1400,好地,38,SWT,131,1166,田,賢,9,8 1 1,1,短頭,1.22.94,▲,創高峰,天地同心,1.22.94,14
勝得精彩,03/12/22,491,1 95↑,田日 C 1600,好地,107,PT,120,1132,潘,蔡,3,3 4 4,1,頸,1.33.98,▲,超好日子,嘉應之星,1.33.98,6.3
皇帝金,03/09/22,490,3 80-60,谷夜 BC 1800,好地,69,,122,1036,年,希,10,8 8 8,1,3/4,1.49.11,▲,焱焱元帥,喜快,1.49.11,14
緊張大師,03/09/22,489,3 85-60,谷夜 BC 1000,好地,82,X1,130,1212,潘,希,3,- 1 1,1,3 1/4,0.56.24,▲,飛凡,知道再勝,0.56.24,1.7
龍來了,03/09/22,488,4 60-40,谷夜 BC 1650,好地,48,BT,124,1252,潘,韋,8,11 11 1,1,頸,1.40.64,▲,鎂之妙,觔斗雲,1.40.64,2.1
戰鬥英雄,03/09/22,487,4 60-40,谷夜 BC 1200,好地,53,V,122,1105,熙,柏,3,- 4 4,1,3/4,1.10.07,▲,量化歡騰,月球,1.10.07,6.6
好時節,03/09/22,486,4 60-40,谷夜 BC 1200,好地,52,T1,128,1124,潘,文,2,- 1 1,1,頸,1.10.00,▲,桃花盛,闖一,1.10.00,3
志勝時機,03/09/22,485,3 80-60,谷夜 BC 1200,好地,61,B1,118,1061,拉,蔡,3,- 5 5,1,1 1/4,1.09.45,▲,勇創派對,紅衣火旺,1.09.45,3
電路七號,03/09/22,484,4 60-40,谷夜 BC 1000,好地,54,BHT,126,1126,明,東,3,- 2 2,1,頸,0.57.04,▲,令才,富高八斗,0.57.04,8.7
各取所需,03/09/22,483,5 40-0,谷夜 BC 1200,好地,39,NT,132,1068,森,韋,5,- 3 3,1,3/4,1.10.20,▲,雪茄之友,坪山新星,1.10.20,9.9
電訊?豹,03/09/22,482,5 40-0,谷夜 BC 1800,好地,37,BT,132,1160,潘,葉,4,8 8 8,1,平頭,1.50.09,幸運飛彈,▲,緣份,1.50.09,6.5
幸運飛彈,03/09/22,482,5 40-0,谷夜 BC 1800,好地,36,SW,131,1137,拉,賀,11,11 11 7,1,平頭,1.50.09,▲,電訊?豹,緣份,1.50.09,3.4
喜旺駒,03/06/22,481,3 80-60,田日 C 1400,好地,67,,120,1200,拉,柏,9,11 11 10,1,3/4,1.21.75,▲,極速飛彈,??好,1.21.75,2.4
威力奔騰,03/06/22,480,3 80-60,田日 C 1200,好地,73,B,126,1189,明,賀,10,- 11 8,1,短頭,1.09.58,▲,心之行,美麗攻略,1.09.58,1.5
連連行運,03/06/22,479,3 80-60,田日 C 1600,好地,64,B,120,1123,潘,蔡,1,3 3 3,1,頸,1.35.31,▲,美麗在線,精準快車,1.35.31,5.1
逍遙駒,03/06/22,478,4 60-40,田日 C 1600,好地,48,SW,121,1107,潘,羅,5,5 3 3,1,2 1/4,1.35.47,▲,久久為攻,合夥年代,1.35.47,3.4
神速奔馳,03/06/22,477,4 60-40,田日 C 1000,好地,54,B1T,127,1178,周,文,14,- 6 4,1,1 3/4,0.56.45,▲,不可擋,幸運之神,0.56.45,6.9
聚風雲,03/06/22,476,4 60-40,田日 C 1200,好地,52,N1,125,1093,綸,丁,11,- 2 2,1,頭,1.09.79,▲,喜盈於心,中華威威,1.09.79,5
電訊飛彈,03/06/22,475,5 40-0,田日 C 1200,好地,29,BT,122,1284,恩,柏,4,- 2 2,1,鼻,1.10.27,▲,魅力仔,美麗歡呼,1.10.27,5.5
妙算歡騰,03/06/22,474,4 60-40,泥日  1650,好泥,48,HT,121,1189,聲,丁,12,1 1 1,1,短頭,1.37.74,▲,印水紙,團結一致,1.37.74,80
安采,03/06/22,473,2 105-80,田日 C 1800,好地,86,BT,115,1152,拉,賢,4,1 1 1,1,頸,1.48.31,▲,勇猛神駒,快益善,1.48.31,2.7
超能力,03/06/22,472,1 110-85,泥日  1650,好泥,109,X,133,1149,恩,韋,6,6 6 5,1,1 1/4,1.37.99,▲,紅運大師,加州得迅,1.37.99,2.5
金鑽貴人,03/02/22,471,3 80-60,谷夜 A 1200,好地,61,,115,1191,拉,文,5,- 1 1,1,2,1.09.28,▲,旋風飛影,其藝先鋒,1.09.28,2.1
常常有餘,03/02/22,470,3 80-60,谷夜 A 1200,好地,67,T1,121,1084,田,柏,3,- 8 8,1,短頭,1.10.25,▲,牽旺加富,增有,1.10.25,4.8
又享耆成,03/02/22,469,4 60-40,谷夜 A 1650,好地,40,T,115,1072,拉,容,2,4 3 4,1,3/4,1.41.68,▲,一樣滿意,金獅大將,1.41.68,2.1
幸運旅程,03/02/22,468,4 60-40,谷夜 A 1200,好地,57,SWX,131,1151,潘,羅,6,- 1 1,1,1 1/4,1.10.19,▲,喜悅精靈,極速奔馳,1.10.19,2.4
八心之威,03/02/22,467,4 60-40,谷夜 A 1200,好地,49,BT,122,1120,森,韋,4,- 1 1,1,1/2,1.09.96,▲,友心友型,桃花多,1.09.96,16
有何不可,03/02/22,466,4 60-40,谷夜 A 1800,好地,58,,133,1103,潘,呂,6,7 8 4,1,1 1/4,1.51.01,▲,香港精神,勁力威龍,1.51.01,17
二雋,03/02/22,465,3 80-60,谷夜 A 1650,好地,69,PHT,123,1029,田,蔡,6,8 8 8,1,短頭,1.39.54,▲,怪獸奇兵,王炸,1.39.54,2.3
傲龍駒,03/02/22,464,5 40-0,谷夜 A 1650,好地,35,,130,1080,潘,容,9,6 6 5,1,1,1.40.83,▲,勁叻仔,金剛福星,1.40.83,3.8
赤馬雄風,03/02/22,463,3 80-60,谷夜 A 1650,好地,62,BT,115,1216,綸,希,1,1 1 1,1,鼻,1.40.16,▲,芙蓉莊,閃得快,1.40.16,9.4
蟲草成名,02/27/22,462,2 100-80,田日 B 1200,好地,88,B,121,1127,恩,高,10,- 9 7,1,1 1/4,1.09.17,▲,風火戰駒,必長勝,1.09.17,5.8
美好世界,02/27/22,461,3 80-60,田日 B 1400,好地,71,T,127,1170,潘,羅,4,4 5 4,1,3/4,1.22.09,▲,善傳萬里,加州時佳,1.22.09,5
加州星球,02/27/22,460,公,田日 B 1800,好地,101,T,126,1149,潘,東,6,1 1 1,1,1,1.46.98,▲,都靈太陽,發財先鋒,1.46.98,1.9
金發盛世,02/27/22,459,4 60-40,田日 B 1400,好地,58,,133,1054,馬,呂,1,4 4 2,1,鼻,1.22.62,▲,東方飛影,太陽拍檔,1.22.62,5.7
二話不說,02/27/22,458,4 60-40,田日 B 1200,好地,54,BH,126,1127,梁,葉,1,- 1 1,1,2,1.09.42,▲,勝得出色,運來福星,1.09.42,11
閃電,02/27/22,457,3 80-60,泥日  1200,好泥,64,T-,119,1171,田,沈,8,- 7 7,1,1 1/4,1.08.17,▲,大眾勝利,利害了,1.08.17,4.1
龍船狀元,02/27/22,456,3 80-60,田日 B 1800,好地,72,HT,127,1131,田,東,7,1 1 1,1,短頭,1.49.15,▲,紅粉豐彩,超趣,1.49.15,8.9
八卦,02/27/22,455,4 60-40,泥日  1200,好泥,58,BT,128,1150,周,賀,2,- 5 4,1,頭,1.08.65,▲,閃耀光芒,龍騰飛翔,1.08.65,12
金剛石,02/27/22,454,5 40-0,泥日  1200,好泥,22,B,115,1168,紹,鄭,5,- 3 3,1,1 1/4,1.09.55,▲,好攻勢,錶之智慧,1.09.55,7.1
靈鋒,02/27/22,453,5 40-0,田日 B 2000,好地,29,BHX,123,1083,馬,苗,4,6 6 7,1,頭,2.04.72,▲,榮冠大道,美活人生,2.04.72,7.9
上駿之星,02/23/22,452,2 105-80,谷夜 C6 1200,好地,83,,113,1303,田,沈,1,- 6 6,1,3/4,1.08.92,▲,暖在你心,韋小寶,1.08.92,2.4
超好日子,02/23/22,451,2 105-80,谷夜 C6 1650,好地,95,B,124,1229,度,呂,12,12 12 11,1,1/2,1.38.92,▲,電訊巴打,美麗同享,1.38.92,5.5
穿甲鷹,02/23/22,450,3 80-60,谷夜 C6 1200,好地,65,T,120,1152,潘,徐,1,- 4 4,1,1 1/4,1.09.30,▲,駿馬風采,志勝時機,1.09.30,3.2
狀元及第,02/23/22,449,3 80-60,谷夜 C6 1000,好地,64,BT,119,1178,田,東,11,- 1 1,1,3/4,0.56.69,▲,風雷電,天火同人,0.56.69,7.2
精選威,02/23/22,448,4 60-40,谷夜 C6 1000,好地,57,H,133,1132,潘,呂,8,- 9 10,1,頸,0.57.34,▲,想見你,超額認購,0.57.34,4.3
秒秒精彩,02/23/22,447,4 60-40,谷夜 C6 1200,好地,59,HT,132,1091,田,東,10,- 8 9,1,頸,1.09.96,▲,紅酒之寶,快一步,1.09.96,10
包裝大獎,02/23/22,446,4 60-40,谷夜 C6 1650,好地,59,H2,132,1152,田,何,9,7 5 4,1,頸,1.39.75,▲,雄龍,鎂之妙,1.39.75,5.8
百勝名駒,02/23/22,445,3 80-60,谷夜 C6 1650,好地,70,B,125,1133,潘,呂,2,4 5 3,1,鼻,1.40.07,▲,健康在望,電玩時代,1.40.07,2.3
兄弟友盈,02/23/22,444,4 60-40,谷夜 C6 2200,好地,54,B,129,1156,潘,蘇,2,7 1 1,1,3 1/4,2.17.62,▲,亞洲力量,自然力量,2.17.62,2.3
駿益善,02/20/22,443,3 80-60,田日 A 1400,黏地,66,B,117,1141,明,沈,14,14 14 11,1,1 3/4,1.24.27,▲,合夥雄心,金像非凡,1.24.27,11
天寅合一,02/20/22,442,3 80-60,田日 A 1600,黏地,67,T,120,1037,聲,東,4,3 3 3,1,頸,1.38.31,▲,飛漲,九龍神駒,1.38.31,45
將王,02/20/22,441,G1,田日 A 2000,黏地,120,B,126,1156,恩,韋,9,9 10 4,1,4 1/4,2.04.11,▲,玖寶,金鎗六十,2.04.11,6.5
勇闖,02/20/22,440,3 80-60,田日 A 1200,黏地,67,P1E,120,1223,年,蔡,5,- 10 10,1,3/4,1.11.34,▲,連連有盈,合夥芙蓉,1.11.34,7.7
連連行運,02/20/22,439,4 60-40,田日 A 1600,好黏,57,B,132,1128,度,蔡,8,7 6 5,1,2 1/2,1.37.51,▲,健康馬,蓮花剛玉,1.37.51,7
星際精英,02/20/22,438,4 60-40,田日 A 1400,好黏,54,H,127,1149,班,容,2,6 6 5,1,2,1.24.47,▲,健康第一,逍遙駒,1.24.47,4.6
遨遊氣泡,02/20/22,437,4 60-40,田日 A 1200,好黏,54,,130,1225,潘,姚,12,- 2 2,1,3,1.11.43,▲,勇敢夢想,有運來,1.11.43,1.7
福逸,02/20/22,436,G1,田日 A 1400,好黏,120,SW-X,126,1185,度,高,1,6 6 5,1,3/4,1.23.53,▲,嘉應之星,夏威夷,1.23.53,6.6
包裝必勝,02/20/22,435,4 60-40,田日 A 1200,好黏,52,N1,125,1146,潘,呂,2,- 5 4,1,頭,1.10.87,▲,福滿寶,超悅明駒,1.10.87,9.9
路路醒,02/20/22,434,2 100-80,田日 A 2000,好黏,80,T,118,1082,紹,羅,2,4 4 3,1,1/2,2.05.79,▲,安采,快益善,2.05.79,2.9
