馬匹,日期,場,班次,路程,場地,分,配備,磅,排位重,騎,練,檔,走位,名,距離,時間,冠,亚,季,頭馬,賠
匯兩川,12/10/23,238,G1,田日 A 1600,好地,115,H,122,993,宜,野,12,13 13 10,3,2 3/4,1.34.54,金鎗六十,遨遊氣泡,▲,1.34.10,13
魅力知遇,12/10/23,237,3 80-55,田日 A 1800,好地,76,B-,133,1169,禮,蔡,9,3 4 2,3,4 1/2,1.48.72,常拼常勇,浪漫風采,▲,1.48.00,60
福逸,12/10/23,236,G1,田日 A 1200,好地,126,B1XT,126,1170,度,黎,3,- 8 8,3,1 3/4,1.09.51,金鑽貴人,幸運有您,▲,1.09.25,8.5
熱心,12/10/23,235,G1,田日 A 2400,好地,117,,117,978,莫,仁,1,2 1 1,3,3 1/4,2.30.64,真強,輕風飛,▲,2.30.12,3.4
同樣美麗,12/10/23,234,3 80-60,田日 A 1400,好地,77,BT,133,1072,麥,東,14,12 11 9,3,1/2,1.23.00,潮州精神,朗朗乾坤,▲,1.22.90,9.7
光年八十,12/10/23,233,4 60-40,田日 A 1400,好地,58,BT,132,1259,周,容,10,4 2 3,3,1 3/4,1.23.61,大數據,連連歡呼,▲,1.23.34,6.4
幸運星球,12/10/23,232,4 60-40,田日 A 1200,好地,44,B,120,1084,田,韋,3,- 10 8,3,5 3/4,1.10.47,華麗再勝,風雲武士,▲,1.09.55,11
桃花雲,12/06/23,231,2 100-80,谷夜 A 1800,好地,87,T,123,1016,潘,東,7,11 10 10,3,1 3/4,1.49.81,喜蓮勇感,勇猛神駒,▲,1.49.53,6.7
旋風飛影,12/06/23,230,3 80-60,谷夜 A 1200,好地,66,T,125,1142,金,蔡,1,- 7 6,3,1 3/4,1.10.48,好友心得,鈦易搵,▲,1.10.19,6
美麗滿滿,12/06/23,229,3 80-60,谷夜 A 1650,好地,68,,123,1170,森,羅,4,6 6 7,3,3 1/2,1.41.24,銀亮光速,錶之量子,▲,1.40.69,10
風中勁松,12/06/23,228,4 60-40,谷夜 A 1200,好地,41,B1T,116,1094,度,柏,4,- 5 4,3,3/4,1.10.44,添開心,真感,▲,1.10.32,8.2
得意佳作,12/06/23,227,4 60-40,谷夜 A 1650,好地,44,,119,1060,澤,姚,2,6 7 6,3,1,1.41.49,獨角獸,赤兔猴王,▲,1.41.32,3.6
鑽飾翱翔,12/06/23,226,4 60-40,谷夜 A 1000,好地,49,T,124,1210,澤,姚,4,- 2 3,3,1 1/4,0.57.81,超額認購,天火同人,▲,0.57.62,7.6
都靈勇士,12/06/23,225,4 60-40,谷夜 A 1650,好地,50,BX,125,1086,潘,文,12,9 9 9,3,5 1/2,1.41.65,極速奇兵,成才,▲,1.40.76,4.7
恆駿之寶,12/06/23,224,5 40-0,谷夜 A 1650,好地,24,BT,119,1079,田,賢,7,9 5 5,3,1/2,1.43.43,樂捉鳥,無敵精英,▲,1.43.33,6.4
錢途光明,12/06/23,223,5 40-0,谷夜 A 1200,好地,28,B-V1HT,121,1053,周,丁,4,- 9 9,3,1/2,1.10.87,鑽飾璀璨,晉神,▲,1.10.77,33
非惟僥倖,12/03/23,222,3 80-60,田日 C 1400,好地,77,T1,130,1183,熙,柏,3,7 8 9,3,1 1/4,1.22.53,翩翩君子,綠色好運,▲,1.22.34,43
星河小子,12/03/23,221,4 60-40,田日 C 1400,好地,49,,114,1159,弘,容,3,2 2 2,3,1/2,1.22.67,好勁力,金鼓齊昇,▲,1.22.58,7.6
幸運之神,12/03/23,220,3 80-60,田日 C 1000,好地,63,B-ET,121,1213,田,柏,7,- 13 13,3,1/2,0.57.14,攻頂,萬里飛至,▲,0.57.05,9.9
嘉寶神駒,12/03/23,219,3 80-60,泥日  1650,好泥,65,B-C1T,121,1081,嘉,黎,2,4 4 4,3,4,1.38.64,黃腳?,無心睡眠,▲,1.38.00,45
包裝必勝,12/03/23,218,2 105-80,泥日  1200,好泥,100,N,133,1181,森,呂,5,- 4 3,3,1 3/4,1.08.34,平海歡星,威力奔騰,▲,1.08.05,10
龍騰飛翔,12/03/23,217,4 60-40,泥日  1200,好泥,59,X,129,1260,鍾,葉,5,- 3 3,3,頸,1.09.56,荷花之星,友盈友福,▲,1.09.49,7.1
電訊龍駒,12/03/23,216,4 60-40,田日 C 1200,好地,54,T,129,1091,麥,葉,3,- 5 5,3,2 3/4,1.09.93,嘉應高昇,龍城強將,▲,1.09.48,5.1
雪山神駒,12/03/23,215,4 60-40,泥日  1800,好泥,59,T,132,1040,周,沈,4,12 13 12,3,2 1/2,1.49.59,開心三多,世澤歆星,▲,1.49.17,7
創奇蹟,12/03/23,214,5 40-0,泥日  1200,好泥,35,B,130,1115,潘,文,1,- 3 3,3,1 3/4,1.09.94,佳尊三,最多歡笑,▲,1.09.64,4.3
紅粉豐彩,12/03/23,213,5 40-0,泥日  1650,好泥,39,NXT,135,1266,潘,韋,9,9 7 6,3,1 3/4,1.40.23,活力多多,天時明駒,▲,1.39.95,5.1
嫡愛心,11/29/23,212,2 100-80,谷夜 C6 1200,好地,96,,134,1178,艾,蔡,1,- 7 7,3,2 1/4,1.09.59,小霸王,電氣騎士,▲,1.09.22,4.6
手到再來,11/29/23,211,3 80-60,谷夜 C6 1800,好地,62,,119,1140,田,伍,5,1 1 1,3,2 3/4,1.49.64,超超比,浪漫老撾,▲,1.49.20,5.2
耀寶駒,11/29/23,210,4 60-40,谷夜 C6 1200,好地,49,B1T1,124,1101,艾,黎,10,- 7 5,3,3/4,1.10.27,錶壇精英,宏才,▲,1.10.15,16
多多配合,11/29/23,209,4 60-40,谷夜 C6 1200,好地,49,B,122,1223,周,容,7,- 10 10,3,1/2,1.10.37,凌厲,國士無雙,▲,1.10.28,32
鑽石福將,11/29/23,208,5 40-0,谷夜 C6 1800,好地,30,H,125,1117,年,蔡,7,10 10 11,3,3 1/2,1.50.66,滿載歸來,金津銀星,▲,1.50.09,77
香港精神,11/29/23,207,4 60-40,谷夜 C6 2200,好地,57,BT,132,1054,紹,文,5,6 7 9,3,2 3/4,2.16.62,奇妙年華,慶萬家,▲,2.16.17,31
英雄豪邁,11/29/23,206,3 80-60,谷夜 C6 1000,好地,73,SWT,131,1089,田,羅,1,- 3 2,3,1 1/2,0.57.42,財才,平常心,▲,0.57.18,2.3
奮鬥雄才,11/29/23,205,5 40-0,谷夜 C6 1000,好地,30,B,120,1085,田,葉,5,- 9 9,3,1 3/4,0.57.87,開心馬,友誼至佳,▲,0.57.60,3.1
朗朗乾坤,11/26/23,204,3 80-60,田日 C 1200,好地,71,SW,128,1178,田,希,12,- 12 12,3,1,1.09.15,我為您,新風俠,▲,1.08.99,10
一定美麗,11/26/23,203,3 80-60,田日 C 1600,好地,67,PE,124,1191,年,蔡,10,6 6 5,3,1 1/4,1.35.73,禪勝輝煌,木火兄弟,▲,1.35.53,13
舞林密碼,11/26/23,202,2 95-75,田日 C 1400,好地,87,BT,128,1033,澤,柏,9,6 6 6,3,1 3/4,1.21.95,飛鷹翱翔,紅愛舍,▲,1.21.66,4.6
越駿歡欣,11/26/23,201,1 110-85,田日 C 1600,好地,85,HT,115,1113,度,羅,2,4 4 2,3,1 1/2,1.34.91,中華盛景,增有,▲,1.34.67,3.1
時時稱心,11/26/23,200,4 60-40,田日 C 1400,好地,58,BT,129,1150,鍾,東,1,9 8 7,3,2 1/2,1.22.76,時尚歡欣,佳福駒,▲,1.22.36,4.3
富喜來,11/26/23,199,4 60-40,田日 C 1600,好地,49,,123,1089,年,鄭,4,8 8 9,3,1 3/4,1.35.24,英駿飛駒,幸運雄威,▲,1.34.97,13
自強不息,11/26/23,198,3 80-60,泥日  1200,好泥,71,BT,128,1111,潘,文,8,- 5 5,3,2,1.09.14,泉龍駒,包裝伯樂,▲,1.08.84,4.3
精益大師,11/26/23,197,4 60-40,泥日  1200,好泥,46,B1T,118,1078,鍾,葉,1,- 3 1,3,2 1/4,1.09.90,澳華威威,日日獎,▲,1.09.53,61
江南盛,11/26/23,196,4 60-40,田日 C 1000,好地,52,T1,127,1100,紹,伍,14,- 13 13,3,2 1/2,0.57.78,氣勢,龍騰飛翔,▲,0.57.39,13
洪運派彩,11/26/23,195,5 40-0,田日 C 1400,好地,33,,118,1187,弘,徐,8,1 1 1,3,2 1/4,1.22.96,創高峰,天使獵人,▲,1.22.61,7.1
勇敢巨星,11/22/23,194,3 80-60,谷夜 C3 1200,好地,73,X,129,1113,森,呂,10,- 3 3,3,1/2,1.10.18,快搏,有財有勢,▲,1.10.10,18
川河冠駒,11/22/23,193,3 80-60,谷夜 C3 1650,好地,68,,123,1060,森,柏,5,9 10 8,3,2 3/4,1.40.26,錶之量子,電子傳奇,▲,1.39.81,11
進優自在,11/22/23,192,4 60-40,谷夜 C3 1200,好地,46,BT,121,1115,梁,文,10,- 2 2,3,1 1/4,1.10.39,精選威,城中勇士,▲,1.10.18,57
紅海勁,11/22/23,191,4 60-40,谷夜 C3 1650,好地,50,T,127,1093,綸,文,7,2 2 2,3,1 1/4,1.41.53,建測?英,鋒芒勁露,▲,1.41.35,10
華麗活力,11/22/23,190,4 60-40,谷夜 C3 1000,好地,56,SW,132,1106,森,羅,12,- 9 10,3,1 1/4,0.57.70,萬眾開心,超額認購,▲,0.57.51,19
但求快活,11/22/23,189,4 60-40,谷夜 C3 1650,好地,47,B,122,1105,董,伍,3,6 3 1,3,2 1/4,1.40.42,獨角獸,得意佳作,▲,1.40.07,6.5
帝豪歡星,11/22/23,188,5 40-0,谷夜 C3 1650,好地,34,SWHT,129,1059,度,東,7,11 6 1,3,2,1.41.20,揚威四方,赤子雄心,▲,1.40.87,9
紅鬃烈馬,11/22/23,187,5 40-0,谷夜 C3 1200,好地,34,SW1,128,1036,艾,葉,6,- 9 7,3,2 1/2,1.10.60,真感,中華威威,▲,1.10.20,9.9
潮州精神,11/19/23,186,3 80-60,田日 B 1400,好快,73,BT,133,1205,度,文,9,12 11 9,3,1 3/4,1.22.43,宜春火力,威之星,▲,1.22.17,14
爵登,11/19/23,185,3 80-60,田日 B 1200,好快,64,,120,1139,潘,賢,7,- 4 3,3,2,1.08.98,錶之銀河,星運少爵,▲,1.08.65,3.8
發財先鋒,11/19/23,184,G2,田日 B 2000,好快,116,,123,1142,梁,羅,8,1 1 1,3,1,2.02.01,直線力山,知足常樂,▲,2.01.84,7.6
遨遊氣泡,11/19/23,183,G2,田日 B 1600,好快,108,SW,123,1242,度,姚,3,2 2 1,3,4 1/2,1.33.74,永遠美麗,美麗同享,▲,1.33.04,10
福逸,11/19/23,182,G2,田日 B 1200,好快,126,T2X,128,1168,度,黎,1,- 3 3,3,1,1.08.59,金鑽貴人,維港智能,▲,1.08.42,6.1
博才,11/19/23,181,3 80-60,田日 B 2000,好快,68,B,124,1119,聲,賢,2,3 3 3,3,3/4,2.01.04,安騁,包裝旋風,▲,2.00.93,6.3
電路九號,11/19/23,180,4 60-40,田日 B 1400,好快,51,BT,128,1163,紹,巫,2,14 13 11,3,2,1.21.92,滿歡笑,光年八十,▲,1.21.62,7.3
威力奔騰,11/19/23,179,2 100-80,田日 B 1200,好快,93,B,130,1197,潘,賀,9,- 9 9,3,1/2,1.08.57,驕陽明駒,包裝必勝,▲,1.08.49,5.8
華麗再勝,11/19/23,178,4 60-40,田日 B 1200,好地,52,T1,127,1179,田,沈,10,- 1 1,3,2,1.09.24,精算暴雪,龍城強將,▲,1.08.91,4.4
保羅承傳,11/19/23,177,2 100-80,田日 B 1800,好地,93,B,127,1096,明,羅,7,1 1 1,3,3/4,1.49.65,龍船狀元,飛輪閃耀,▲,1.49.51,14
揚揚大道,11/19/23,176,4 60-40,田日 B 1200,好地,60,VT,135,1195,紹,羅,2,- 9 10,3,2 1/4,1.09.59,福星,雙贏,▲,1.09.25,9.6
浪漫老撾,11/15/23,175,3 80-60,谷夜 BC 1650,好地,73,HT,129,1141,潘,巫,1,6 6 5,3,1 1/2,1.39.74,超超比,話你知,▲,1.39.49,5.1
喜至寶,11/15/23,174,3 80-60,谷夜 BC 1200,好地,70,T,129,1169,澤,柏,2,- 7 6,3,1,1.09.90,傑出漢子,好友心得,▲,1.09.72,3.1
喜旺駒,11/15/23,173,2 100-80,谷夜 BC 1650,好地,83,,120,1205,澤,柏,1,7 6 5,3,1 1/2,1.40.41,電訊巴打,百勝名駒,▲,1.40.17,4.3
金運來,11/15/23,172,4 60-40,谷夜 BC 1200,好地,53,XT,128,1106,艾,文,2,- 6 5,3,2,1.10.20,萬事靚,凌厲,▲,1.09.90,5.2
閃耀將神,11/15/23,171,4 60-40,谷夜 BC 1200,好地,43,,118,1190,森,容,8,- 11 11,3,1 3/4,1.10.34,仁仁之寶,祥華孝寬,▲,1.10.06,19
迎樂,11/15/23,170,4 60-40,谷夜 BC 1200,好地,58,SWT,133,1137,綸,呂,3,- 4 3,3,1 1/2,1.10.20,精英至尊,旅遊高球,▲,1.09.97,8.1
勝利之皇,11/15/23,169,4 60-40,谷夜 BC 1650,好地,40,VNT,119,1128,度,賢,12,12 12 7,3,1 1/2,1.40.20,皇仁福星,錢多多,▲,1.39.97,14
帖木兒,11/15/23,168,3 80-60,谷夜 BC 1000,好地,75,NX,130,1193,澤,柏,4,- 6 6,3,1 3/4,0.56.90,財才,浪茄仔,▲,0.56.63,6.4
杭州飛輪,11/15/23,167,5 40-0,谷夜 BC 1200,好地,40,T,135,1033,潘,容,8,- 12 10,3,1 3/4,1.10.71,九秒九,蒲俠超得,▲,1.10.44,10
嘉應喝彩,11/11/23,166,3 80-60,田日 A 1400,好地,60,SW,117,1207,綸,伍,2,2 2 2,3,2 1/4,1.22.40,紅旺,健康之星,▲,1.22.05,3.8
營造組裝,11/11/23,165,3 80-60,田日 A 1200,好地,68,T,125,1152,森,呂,1,- 5 2,3,1 1/4,1.09.18,綠族無限,美麗第一,▲,1.08.97,2.1
精算特殊,11/11/23,164,4 60-40,田日 A 1600,好地,48,BT,123,1073,周,容,3,4 5 4,3,1 1/4,1.35.70,唯美主義,佳福駒,▲,1.35.51,98
舞林密碼,11/11/23,163,1 110-85,田日 A 1400,好地,85,BT,115,1030,紹,柏,3,2 4 4,3,頸,1.21.76,美好世界,紅運帝王,▲,1.21.69,7.3
好運寶馬,11/11/23,162,4 60-40,田日 A 1400,好地,42,H,120,1148,田,巫,12,8 8 9,3,2,1.22.67,好勁力,無敵勇士,▲,1.22.36,4.7
銀皇興標,11/11/23,161,3 80-60,田日 A 1600,好地,75,X1T1,134,1156,布,羅,10,1 1 1,3,頸,1.35.63,發財大師,一定美麗,▲,1.35.58,6.1
慶萬家,11/11/23,160,4 60-40,田日 A 2000,好地,40,V,115,1080,綸,賢,3,6 7 6,3,2 1/2,2.02.35,發財秘笈,得勝多,▲,2.01.96,8.5
攻頂,11/11/23,159,3 80-60,田日 A 1000,好地,62,T,117,1194,度,賀,3,- 10 8,3,2 1/4,0.57.28,賢者無敵,閃電烈馬,▲,0.56.91,10
日就月將,11/11/23,158,5 40-0,田日 A 2000,好地,37,BX,134,1028,禮,賀,1,4 7 8,3,1 1/2,2.03.70,國大合,烽煙載喜,▲,2.03.49,12
球星,11/11/23,157,4 60-40,田日 A 1200,好地,55,SW1,132,1122,森,希,4,- 2 1,3,2 1/4,1.09.73,鈦易搵,非凡達,▲,1.09.36,4.9
明心知遇,11/08/23,156,2 100-80,谷夜 A 1200,好地,82,T,119,1112,度,蔡,6,- 7 7,3,3/4,1.09.31,小霸王,魅力寶駒,▲,1.09.19,3.9
瑰麗人生,11/08/23,155,3 80-60,谷夜 A 1200,好地,64,BT,121,1101,森,呂,9,- 4 4,3,頸,1.09.97,美麗邂逅,平常心,▲,1.09.92,5.1
手到再來,11/08/23,154,3 80-60,谷夜 A 1800,好地,61,,116,1139,綸,伍,11,2 2 2,3,1/2,1.48.44,中華英雄,多多勇駒,▲,1.48.33,45
風中勁松,11/08/23,153,4 60-40,谷夜 A 1200,好地,41,T,116,1097,度,柏,2,- 3 4,3,2 1/2,1.10.00,有財有勢,想見你,▲,1.09.61,4.5
極速滿貫,11/08/23,152,4 60-40,谷夜 A 1650,好地,42,BT,120,1014,森,黎,9,9 9 8,3,3/4,1.40.65,威武勇駒,武林至尊,▲,1.40.52,25
顏色王子,11/08/23,151,4 60-40,谷夜 A 1000,好地,53,NT,131,1173,董,韋,2,- 4 4,3,頭,0.57.30,運來勇士,快如龍,▲,0.57.27,5.8
又享耆成,11/08/23,150,5 40-0,谷夜 A 1650,好地,36,T,133,1088,潘,容,8,2 4 4,3,1 3/4,1.40.42,贏科超影,帝豪歡星,▲,1.40.16,4.7
寶麗生輝,11/08/23,149,4 60-40,谷夜 A 1200,好地,45,,120,1065,田,希,3,- 1 1,3,1/2,1.09.99,樂加福,財駿,▲,1.09.91,4.9
世界籐王,11/08/23,148,5 40-0,谷夜 A 1200,好地,40,BT,135,1104,董,黎,8,- 10 10,3,2 3/4,1.10.41,辣得駕勢,飛騰騅,▲,1.09.96,15
一定美麗,11/05/23,147,3 80-60,田日 C 1400,好地,63,PE,118,1177,年,蔡,5,5 7 8,3,短頭,1.21.55,飛鷹翱翔,堅又威,▲,1.21.53,20
同樣美麗,11/05/23,146,3 80-60,田日 C 1200,好地,78,BT,128,1081,鍾,東,7,- 5 5,3,1 1/4,1.09.22,朗朗乾坤,愛馬善,▲,1.09.03,5.5
烈火駿馬,11/05/23,145,4 60-40,田日 C 1400,好地,54,B,129,1171,禮,姚,2,9 7 5,3,1 3/4,1.22.77,翩翩君子,時時稱心,▲,1.22.50,9.6
當年情,11/05/23,144,G3,田日 C 1800,好地,84,HT,115,1000,田,東,1,6 6 7,3,1 1/2,1.47.64,安遇,龍船狀元,▲,1.47.40,8
快狠準,11/05/23,143,4 60-40,田日 C 1400,好地,45,B,120,1164,度,賀,12,8 8 9,3,1 3/4,1.23.15,大數據,艾莉奧,▲,1.22.88,20
桃花雲,11/05/23,142,2 90-70,田日 C 1600,好地,88,T,135,1042,潘,東,11,11 11 10,3,1 3/4,1.34.47,越駿歡欣,美麗宇宙,▲,1.34.17,5.9
唯美主義,11/05/23,141,4 60-40,田日 C 1600,好地,50,B,125,1057,潘,伍,4,8 8 7,3,1/2,1.35.01,天外飛天,將俠,▲,1.34.92,2.9
時間寶,11/05/23,140,4 60-40,田日 C 1000,好地,52,T1,123,1150,董,葉,10,- 10 7,3,2 3/4,0.56.75,氣勢,萬事快,▲,0.56.29,20
戰鬥英雄,11/05/23,139,4 60-40,田日 C 1200,好地,51,T1,120,1091,弘,柏,2,- 5 5,3,3,1.09.58,我為您,大利好運,▲,1.09.11,20
金牌實力,11/05/23,138,5 40-0,田日 C 1400,好地,22,SWX,117,1121,董,鄭,1,9 11 9,3,1 1/2,1.22.67,洪運派彩,優悠俠,▲,1.22.43,5.5
旋風飛影,11/01/23,137,3 80-60,谷夜 C6 1200,好地,66,T,125,1133,度,蔡,2,- 3 4,3,1 1/2,1.10.99,幸運旅程,顏色大皇,▲,1.10.74,8.9
飛輪步,11/01/23,136,3 80-60,谷夜 C6 1650,好地,69,T,126,1156,田,容,12,9 10 8,3,2 3/4,1.40.73,超超比,波爾多,▲,1.40.28,14
祥華孝寬,11/01/23,135,4 60-40,谷夜 C6 1200,好地,54,,129,1206,班,柏,3,- 4 5,3,3/4,1.11.42,木火同明,電訊同心,▲,1.11.30,6.5
馬有運,11/01/23,134,4 60-40,谷夜 C6 1200,好地,52,,127,1126,年,伍,4,- 4 5,3,1,1.10.84,正氣青驅,龍的風采,▲,1.10.67,10
得意佳作,11/01/23,133,4 60-40,谷夜 C6 1650,好地,43,,117,1051,明,姚,10,12 12 12,3,1 1/4,1.41.39,中華叻叻,都靈勇士,▲,1.41.21,18
極速之星,11/01/23,132,4 60-40,谷夜 C6 1200,好地,41,B,116,1064,董,賀,3,- 5 6,3,1/2,1.10.87,飛漲,勇眼光,▲,1.10.78,3.2
帖木兒,11/01/23,131,3 80-60,谷夜 C6 1000,好地,75,NX,134,1197,森,柏,6,- 6 6,3,3 1/2,0.57.29,電氣騎士,財才,▲,0.56.75,9.1
滿載歸來,11/01/23,130,5 40-0,谷夜 C6 1800,好地,31,BT,126,1188,梁,容,9,11 12 12,3,3/4,1.51.06,生生福運,樂天派,▲,1.50.92,14
萬事有,11/01/23,129,5 40-0,谷夜 C6 1000,好地,39,T,135,1242,潘,容,9,- 1 2,3,2 1/4,0.58.14,投資有利,九秒九,▲,0.57.80,5.9
中華英雄,10/29/23,128,3 80-60,谷日 C3 1650,好地,64,BT,120,1159,田,希,5,6 6 6,3,1 1/4,1.41.72,精彩生活,勝得出色,▲,1.41.53,5.9
金哥兒,10/29/23,127,3 80-60,谷日 C3 1200,好地,61,HT,116,1149,梁,巫,2,- 2 3,3,1,1.10.73,金佰令,勇敢巨星,▲,1.10.57,4.9
飛來勁,10/29/23,126,4 60-40,谷日 C3 1800,好地,44,BX,119,1177,潘,賀,1,5 5 5,3,1 1/4,1.50.89,精準快車,華卓晴,▲,1.50.70,2.9
當家精神,10/29/23,125,2 105-80,谷日 C3 1000,好地,87,B-N2T,113,1119,鍾,韋,3,- 4 5,3,3 3/4,0.57.51,四季醒,明心知遇,▲,0.56.91,19
幸運星球,10/29/23,124,4 60-40,谷日 C3 1200,好地,46,N-B1,121,1085,董,韋,2,- 6 3,3,4,1.10.38,好友心得,勇創派對,▲,1.09.72,4.8
赤兔猴王,10/29/23,123,4 60-40,谷日 C3 1650,好地,57,T,132,1086,綸,東,6,3 3 2,3,2 1/2,1.40.59,對衡之星,皇仁福星,▲,1.40.21,13
銀進,10/29/23,122,4 60-40,谷日 C3 1000,好地,60,HT,130,1072,熙,柏,1,- 11 10,3,3/4,0.57.70,必先生,胡椒軍曹,▲,0.57.55,17
蟲草之凰,10/29/23,121,5 40-0,谷日 C3 1650,好地,39,B-H-,135,1092,森,呂,11,3 3 3,3,1/2,1.41.76,恆駿之寶,勇進齊心,▲,1.41.67,10
自然力量,10/29/23,120,3 80-55,谷日 C3 2200,好地,80,B,135,1128,田,姚,5,7 2 2,3,2 3/4,2.17.49,都靈福星,天寅合一,▲,2.17.04,4.2
月球,10/29/23,119,5 40-0,谷日 C3 1200,好地,40,VT,135,1147,梁,黎,1,- 7 5,3,4,1.11.63,領航神駒,光明先驅,▲,1.10.99,9.4
自強不息,10/25/23,118,3 80-60,泥夜  1200,好泥,71,BT,126,1095,潘,文,12,- 3 3,3,4 1/4,1.08.88,包裝伯樂,怡勁力,▲,1.08.21,3.9
同舟共濟,10/25/23,117,2 100-80,泥夜  1650,好泥,87,P2T,123,1053,董,黎,3,9 9 9,3,2 1/2,1.38.39,保羅承傳,禪勝寶駒,▲,1.38.01,11
魅影獵飛,10/25/23,116,3 80-60,泥夜  1650,好泥,72,SW,129,1134,田,姚,8,3 3 3,3,1 3/4,1.38.58,精彩動力,火鑽,▲,1.38.31,2.3
佳尊三,10/25/23,115,4 60-40,泥夜  1200,好泥,42,PT,118,1098,田,賢,12,- 11 8,3,3 3/4,1.09.42,駿皇星,快錢,▲,1.08.82,25
日日獎,10/25/23,114,4 60-40,泥夜  1200,好泥,42,C-H-T,117,1139,綸,柏,2,- 11 8,3,1 1/4,1.09.71,紅運大師,顏色王子,▲,1.09.52,55
亞洲力量,10/25/23,113,4 60-40,泥夜  1650,好泥,43,B-C2XT,119,1088,紹,黎,4,7 8 7,3,2 1/4,1.40.10,妙算歡騰,歡喜福星,▲,1.39.72,28
特攻,10/25/23,112,5 40-0,泥夜  1200,好泥,37,,132,1128,艾,賀,7,- 11 8,3,4 1/4,1.10.56,東風壹號,天天智庫,▲,1.09.91,8.4
活力多多,10/25/23,111,5 40-0,泥夜  1800,好泥,27,BT,122,1240,田,伍,12,11 11 8,3,3/4,1.49.22,慶萬家,美滿星雲,▲,1.49.08,7.5
美好世界,10/22/23,110,2 100-80,田日 B 1400,好地,93,T,130,1181,聲,羅,8,1 1 1,3,1 1/2,1.21.68,增有,敏捷神駒,▲,1.21.46,18
錶之五知,10/22/23,109,2 100-80,田日 B 1800,好地,92,T,127,1018,布,東,13,13 13 11,3,1/2,1.46.94,自力更生,觔斗雲,▲,1.46.87,10
潮州精神,10/22/23,108,3 80-60,田日 B 1400,好地,73,BT,132,1191,度,文,5,8 6 6,3,2,1.21.66,大紅袍,宜春火力,▲,1.21.33,9.2
韋小寶,10/22/23,107,G2,田日 B 1200,好地,113,C,117,1126,班,伍,2,- 4 4,3,1,1.08.43,好眼光,金鑽貴人,▲,1.08.27,27
馬主雄風,10/22/23,106,4 60-40,田日 B 1400,好地,59,SW,135,1278,潘,賢,8,12 11 6,3,1 3/4,1.22.29,時尚歡欣,好勁力,▲,1.22.03,4.1
萬里飛至,10/22/23,105,3 80-60,田日 B 1000,好地,76,T,133,1104,紹,賢,12,- 7 3,3,1 3/4,0.57.19,賢者無敵,令才,▲,0.56.90,13
唯美主義,10/22/23,104,4 60-40,田日 B 1600,好地,50,B,125,1050,禮,伍,7,9 6 6,3,2 1/4,1.35.55,禪勝輝煌,將俠,▲,1.35.19,5.3
快狠準,10/22/23,103,4 60-40,田日 B 1200,好地,43,B,118,1163,度,賀,4,- 6 5,3,短頭,1.09.93,知道長勝,球星,▲,1.09.91,6.1
嘉應喝彩,10/22/23,102,4 60-40,田日 B 1200,好地,59,SW,135,1215,綸,伍,11,- 1 1,3,3/4,1.09.46,電訊龍駒,寶麗生輝,▲,1.09.31,2.5
勝利之皇,10/22/23,101,5 40-0,田日 B 1400,好地,40,VNT,135,1123,潘,賢,4,4 5 3,3,1 1/4,1.22.68,好運寶馬,富存大師,▲,1.22.47,3
旋風飛影,10/18/23,100,3 80-60,谷夜 BC 1200,黏地,67,T,122,1133,度,蔡,1,- 0 0,3,,,合夥雄心,小霸王,▲,,13
平常心,10/18/23,99,3 80-60,谷夜 BC 1200,黏地,75,SWT,132,1115,班,賢,5,- 10 10,3,1 3/4,1.10.35,快搏,傑出漢子,▲,1.10.06,25
浪漫老撾,10/18/23,98,3 80-60,谷夜 BC 1650,黏地,72,HT,129,1145,潘,巫,2,3 3 4,3,1 1/4,1.41.43,亞機拉,論文,▲,1.41.24,2.4
大登殿,10/18/23,97,4 60-40,谷夜 BC 1650,黏地,45,V1,120,963,明,賀,9,11 12 12,3,1,1.42.76,美麗攻略,勁叻仔,▲,1.42.59,16
小刺蛋,10/18/23,96,4 60-40,谷夜 BC 1200,好黏,55,BT,130,1031,布,巫,8,- 8 7,3,3/4,1.10.64,添開心,凌厲,▲,1.10.50,4.8
飛躍凱旋,10/18/23,95,5 40-0,谷夜 BC 1650,好黏,29,PT,124,1209,班,韋,1,4 6 6,3,1 1/4,1.41.75,怡昌勇士,威力星,▲,1.41.54,10
勇眼光,10/18/23,94,4 60-40,谷夜 BC 1200,好黏,59,B-O1T,134,1303,布,希,7,- 10 11,3,1 3/4,1.10.67,馬有運,樂加福,▲,1.10.39,8.1
精妙星,10/18/23,93,4 60-40,谷夜 BC 1000,好黏,59,B-T1,127,1249,鍾,伍,1,- 4 3,3,1/2,0.57.59,鑽飾翱翔,萬眾開心,▲,0.57.49,12
謙謙君子,10/18/23,92,5 40-0,谷夜 BC 1200,好黏,37,C-T,132,1055,綸,呂,3,- 5 3,3,3 1/4,1.10.55,合金皇,歡樂好友,▲,1.10.02,3.5
魅力寶駒,10/15/23,91,2 100-80,田日 A 1200,好地,84,,121,1157,田,蔡,1,- 4 4,3,頸,1.09.23,幸運有您,威力奔騰,▲,1.09.17,12
歡樂至寶,10/15/23,90,3 80-60,田日 A 1400,好地,66,X,122,1176,澤,呂,7,8 6 6,3,1 1/2,1.21.33,神虎龍駒,紅旺,▲,1.21.11,2.3
綠族光芒,10/15/23,89,3 80-60,田日 A 1200,好地,60,T,118,1222,度,伍,14,- 1 1,3,1,1.08.96,幸運遇見,同樣美麗,▲,1.08.80,8.3
